source,rank,x1,y1,x2,y2,length,angle_degrees
canny_control,9,254.0,915.0,690.0,1067.0,461.7358552246078,19.2197734259139
canny_control,10,255.0,914.0,690.0,1066.0,460.79170999487394,19.260705900413214
canny_control,11,170.0,981.0,616.0,940.0,447.8805644365471,174.7476614904832
canny_control,12,487.0,819.0,704.0,1199.0,437.59456120934595,60.27135900293836
canny_control,13,462.0,962.0,855.0,794.0,427.40262048798905,156.85421664145753
canny_control,14,621.0,875.0,1018.0,787.0,406.63620104461927,167.50175818792914
canny_control,15,129.0,2.0,532.0,2.0,403.0,0.0
canny_control,16,150.0,1099.0,374.0,766.0,401.3290420590067,123.92764368829053
canny_control,17,516.0,679.0,798.0,961.0,398.8082245892128,45.0
canny_control,18,470.0,837.0,863.0,834.0,393.01145021487605,179.56263613247927
canny_control,19,479.0,830.0,861.0,830.0,382.0,0.0
canny_control,20,545.0,1165.0,925.0,1204.0,381.9960732782472,5.859839425401441
canny_control,21,219.0,1000.0,589.0,930.0,376.5634076752546,169.28687697720898
canny_control,22,272.0,734.0,395.0,1089.0,375.7046712512369,70.8898796417981
canny_control,23,387.0,924.0,685.0,1151.0,374.61046434930245,37.298154973704584
canny_control,24,717.0,884.0,1075.0,971.0,368.41959774148825,13.659054845082057
canny_control,25,448.0,918.0,679.0,1204.0,367.63704927550486,51.0724564072077
canny_control,26,494.0,818.0,827.0,678.0,361.23261203828207,157.19712104646973
canny_control,27,672.0,830.0,1028.0,887.0,360.5343256889696,9.096553846686023
canny_control,28,455.0,925.0,681.0,1194.0,351.3360214950924,49.96474589074931
canny_control,29,567.0,715.0,815.0,963.0,350.72496346852756,45.0
canny_control,30,501.0,796.0,849.0,838.0,350.5253200554847,6.88172363063695
canny_control,31,282.0,1044.0,627.0,992.0,348.89683288903615,171.42863364605884
canny_control,32,755.0,886.0,1096.0,942.0,345.5676489487984,9.326033741206606
canny_control,33,281.0,1042.0,618.0,987.0,341.45863585506225,170.73077790659883
canny_control,34,1085.0,459.0,1104.0,797.0,338.53360246805636,86.7826173510131
canny_control,35,711.0,1155.0,1039.0,1199.0,330.9380606699689,7.640406761026755
canny_control,36,481.0,889.0,737.0,687.0,326.0981447355995,141.72435309310964
canny_control,37,502.0,903.0,751.0,693.0,325.73148450832934,139.85660393394318
canny_control,38,777.0,879.0,1093.0,949.0,323.66031576330147,12.490405717909185
canny_control,39,283.0,989.0,595.0,932.0,317.16399543453855,169.64667995607056
canny_control,40,644.0,925.0,798.0,648.0,316.93059177050105,119.07216333221209
canny_control,41,357.0,906.0,366.0,591.0,315.12854520020875,91.63657704161672
canny_control,42,96.0,843.0,104.0,532.0,311.1028768751585,91.47352146740415
canny_control,43,538.0,625.0,757.0,844.0,309.7127701597078,45.0
canny_control,44,774.0,936.0,1082.0,964.0,309.2701084812433,5.194428907734806
canny_control,45,423.0,1063.0,675.0,885.0,308.52552568628744,144.7645578798884
canny_control,46,813.0,1105.0,1085.0,1250.0,308.2352997305792,28.061552626918317
canny_control,47,952.0,392.0,965.0,698.0,306.27601930285044,87.56732841750284
canny_control,48,407.0,962.0,616.0,740.0,304.90162347878703,133.27234483213596
canny_control,49,760.0,960.0,1041.0,851.0,301.40006635699336,158.79870920290108
canny_control,50,784.0,910.0,1082.0,870.0,300.6725793949292,172.3549867283293
canny_control,51,481.0,786.0,647.0,1035.0,299.2607558635111,56.309932474020215
canny_control,52,374.0,938.0,652.0,1046.0,298.24151287169934,21.23061114004626
canny_control,53,379.0,931.0,651.0,1043.0,294.15642097360376,22.380135051959574
canny_control,54,788.0,899.0,1080.0,868.0,293.64093720052045,173.93992829888512
canny_control,55,714.0,923.0,1006.0,941.0,292.55426846997125,3.5274680503741194
canny_control,56,298.0,908.0,319.0,1197.0,289.76197127987655,85.84394339872358
canny_control,57,150.0,1073.0,400.0,927.0,289.5099307450437,149.71507165059776
canny_control,58,563.0,951.0,567.0,662.0,289.0276803352925,90.79297053623586
canny_control,59,859.0,977.0,1110.0,835.0,288.38342532122056,150.5015506437347
canny_control,60,441.0,882.0,662.0,1059.0,283.14307337457507,38.69141099744513
canny_control,61,830.0,1139.0,1089.0,1253.0,282.97879779234347,23.756907583718537
canny_control,62,696.0,721.0,872.0,941.0,281.73746644704534,51.34019174590991
canny_control,63,768.0,1162.0,1044.0,1215.0,281.04270138183625,10.870127033657976
canny_control,64,780.0,1155.0,1055.0,1212.0,280.84515306481615,11.710036162463904
canny_control,65,678.0,830.0,956.0,869.0,280.72228269234347,7.985780796633317
canny_control,66,555.0,761.0,832.0,801.0,279.8731855680354,8.21695794125727
canny_control,67,365.0,1035.0,640.0,1003.0,276.85555800814257,173.36270476079977
canny_control,68,647.0,930.0,786.0,691.0,276.4814641164937,120.18185274911919
canny_control,69,714.0,682.0,878.0,904.0,276.00724628168734,53.545281895300846
canny_control,70,1022.0,316.0,1034.0,591.0,275.26169366622736,87.50140561058133
canny_control,71,568.0,656.0,839.0,699.0,274.3902330623304,9.01604894801022
canny_control,72,1011.0,868.0,1095.0,1128.0,273.23250172700904,72.0955524937518
canny_control,73,480.0,829.0,752.0,829.0,272.0,0.0
canny_control,74,536.0,679.0,792.0,770.0,271.6928412748485,19.568710311035993
canny_control,75,323.0,988.0,335.0,719.0,269.2675249635574,92.55425211317838
canny_control,76,831.0,1083.0,1030.0,1264.0,269.0018587296378,42.288016532555055
canny_control,77,669.0,814.0,880.0,980.0,268.47159998778267,38.19318627690262
canny_control,78,521.0,843.0,733.0,679.0,268.02984908401527,142.27500495788925
canny_control,79,473.0,834.0,740.0,836.0,267.0074905316328,0.42917384220227756
canny_control,80,263.0,947.0,527.0,974.0,265.37709019431196,5.839492311517449
canny_control,81,923.0,433.0,933.0,694.0,261.19150062741323,87.80583264740129
canny_control,82,624.0,806.0,884.0,818.0,260.27677575995904,2.642545294064724
canny_control,83,840.0,1129.0,1056.0,1271.0,258.49564793241683,33.32121567193958
canny_control,84,792.0,929.0,1044.0,876.0,257.51310646256434,168.12280111612185
canny_control,85,984.0,342.0,994.0,598.0,256.1952380509833,87.7630209365623
canny_control,86,534.0,835.0,735.0,679.0,254.4346674492295,142.18426739242688
canny_control,87,513.0,843.0,517.0,591.0,252.03174403237384,90.90938044919913
canny_control,88,605.0,636.0,836.0,736.0,251.71610993339303,23.407807349337617
canny_control,89,232.0,985.0,381.0,783.0,251.00796800101784,126.41336723174497
canny_control,90,167.0,984.0,411.0,1039.0,250.12197024651792,12.702731917605245
canny_control,91,370.0,1026.0,617.0,987.0,250.05999280172747,171.0273733851036
canny_control,92,759.0,1075.0,911.0,1273.0,249.61570463414355,52.487388197143645
canny_control,93,860.0,884.0,1108.0,896.0,248.29015284541592,2.7702157972001924
canny_control,94,620.0,639.0,834.0,764.0,247.83260479605988,30.289719634089014
canny_control,95,423.0,1068.0,668.0,1105.0,247.77812655680484,8.58793559647603
canny_control,96,772.0,885.0,1019.0,899.0,247.39644298170498,3.24406302962854
canny_control,97,721.0,951.0,956.0,876.0,246.6779276708802,162.29957221133282
canny_control,98,780.0,852.0,1008.0,945.0,246.2376900476448,22.190288896122546
canny_control,99,944.0,1002.0,1000.0,765.0,243.52617929085162,103.29440730067431
canny_control,100,597.0,731.0,839.0,710.0,242.90944814889355,175.04047606556048
canny_control,101,822.0,755.0,884.0,989.0,242.0743687382041,75.16006083808709
canny_control,102,649.0,791.0,826.0,630.0,239.26972228010797,137.71020310017457
canny_control,103,464.0,959.0,677.0,1065.0,237.91805311913595,26.457352470249507
canny_control,104,430.0,944.0,648.0,1037.0,237.00843866833097,23.10336215893069
canny_control,105,114.0,1214.0,349.0,1201.0,235.35929979501554,176.83367348099654
canny_control,106,781.0,1133.0,1000.0,1218.0,234.9170066214875,21.212619830807892
canny_control,107,610.0,654.0,833.0,725.0,234.0299126180241,17.66072865799395
canny_control,108,449.0,917.0,648.0,1038.0,232.89911979223967,31.301282992915546
canny_control,109,1091.0,696.0,1108.0,928.0,232.62201099638014,85.80909247267473
canny_control,110,1068.0,862.0,1076.0,1094.0,232.13789005675054,88.02506598911803
canny_control,111,108.0,1222.0,339.0,1207.0,231.48650068632512,176.28471089457122
canny_control,112,265.0,989.0,376.0,786.0,231.36551169091732,118.66975158634523
canny_control,113,433.0,941.0,645.0,1033.0,231.10170921046864,23.45902408146156
canny_control,114,712.0,1188.0,942.0,1185.0,230.0195643852931,179.25270612317394
canny_control,115,637.0,788.0,828.0,660.0,229.92390045404153,146.17170408233744
canny_control,116,691.0,918.0,920.0,935.0,229.63013739489858,4.245610784102906
canny_control,117,426.0,608.0,434.0,379.0,229.13969538253298,92.00078561666858
canny_control,118,931.0,885.0,1105.0,1032.0,227.7827912727386,40.19204603696953
canny_control,119,679.0,847.0,906.0,849.0,227.00881040171106,0.5047955685558289
canny_control,120,797.0,1190.0,1024.0,1191.0,227.00220263248548,0.25240268228915086
canny_control,121,709.0,774.0,843.0,957.0,226.81490250863146,53.786903506823855
canny_control,122,476.0,853.0,701.0,874.0,225.97787502319778,5.3321588816595575
canny_control,123,433.0,928.0,656.0,897.0,225.1443981093023,172.08583549095235
canny_control,124,712.0,898.0,932.0,861.0,223.0896680709351,170.45323307859616
canny_control,125,436.0,923.0,657.0,896.0,222.64321233758733,173.0345815099449
canny_control,126,787.0,932.0,1009.0,946.0,222.44100341438852,3.6084688525663444
canny_control,127,745.0,945.0,962.0,901.0,221.41589825484527,168.53782046310445
canny_control,128,675.0,843.0,896.0,843.0,221.0,0.0
canny_control,129,501.0,878.0,687.0,760.0,220.27255843613383,147.60860679336622
canny_control,130,114.0,1210.0,333.0,1190.0,219.91134577370036,174.7819828764249
canny_control,131,809.0,875.0,1028.0,885.0,219.22819161777528,2.6144295965954436
canny_control,132,808.0,1200.0,1027.0,1193.0,219.1118435867856,178.1692513519745
canny_control,133,677.0,848.0,896.0,850.0,219.0091322296858,0.5232345821841841
canny_control,134,795.0,939.0,1012.0,965.0,218.55205329623422,6.832361677416983
canny_control,135,788.0,931.0,1006.0,944.0,218.38727069131113,3.4126793515868585
canny_control,136,446.0,975.0,652.0,1047.0,218.22007240398395,19.265264309180022
canny_control,137,480.0,865.0,636.0,1017.0,217.8072542409917,44.25594079711129
canny_control,138,200.0,1129.0,217.0,912.0,217.66488003350472,94.47946045235027
canny_control,139,477.0,831.0,486.0,1047.0,216.18741869035765,87.61405596961119
canny_control,140,205.0,846.0,411.0,785.0,214.84180226389836,163.50510899493776
canny_control,141,473.0,878.0,639.0,1014.0,214.59729728027799,39.326977860074685
canny_control,142,141.0,1211.0,355.0,1197.0,214.4574549881631,176.25701170431287
canny_control,143,567.0,743.0,781.0,743.0,214.0,0.0
canny_control,144,413.0,966.0,615.0,1035.0,213.45959805077868,18.859354242283487
canny_control,145,199.0,959.0,411.0,935.0,213.3541656495134,173.54118362128133
canny_control,146,671.0,799.0,883.0,822.0,213.243991709028,6.191834284842052
canny_control,147,163.0,1228.0,186.0,1017.0,212.24985276791125,96.2209499211596
canny_control,148,703.0,1179.0,906.0,1238.0,211.4000946073582,16.205998688994274
canny_control,149,416.0,991.0,626.0,991.0,210.0,0.0
canny_control,150,282.0,704.0,360.0,898.0,209.093280618962,68.09682191816084
canny_control,151,567.0,744.0,776.0,746.0,209.0095691589263,0.5482682363041987
canny_control,152,825.0,529.0,829.0,737.0,208.0384579831335,88.89829388479363
canny_control,153,140.0,1214.0,346.0,1203.0,206.29348026537338,176.94341955185055
canny_control,154,865.0,873.0,1071.0,881.0,206.15528128088303,2.223961240385479
canny_control,155,893.0,1027.0,1099.0,1024.0,206.0218435020908,179.1656544244532
canny_control,156,574.0,742.0,780.0,741.0,206.0024271701671,179.72186733270362
canny_control,157,405.0,989.0,608.0,956.0,205.6647757881743,170.7666764907228
canny_control,158,457.0,900.0,637.0,999.0,205.4288197892399,28.810793742973058
canny_control,159,201.0,995.0,401.0,949.0,205.22183119736556,167.0472354866245
canny_control,160,449.0,918.0,603.0,1053.0,204.79501947068928,41.23856252298466
canny_control,161,165.0,986.0,362.0,1041.0,204.53361581901396,15.599085802839234
canny_control,162,213.0,996.0,412.0,1040.0,203.8062805705457,12.467822336213182
canny_control,163,562.0,1148.0,762.0,1186.0,203.57799488156869,10.757967088390004
canny_control,164,650.0,644.0,777.0,803.0,203.49447166937975,51.38416393951246
canny_control,165,715.0,913.0,917.0,934.0,203.08865059377396,5.935171230951807
canny_control,166,635.0,797.0,838.0,802.0,203.0615670184784,1.4109408203827343
canny_control,167,147.0,610.0,158.0,408.0,202.2992832414391,93.11698859912016
canny_control,168,755.0,943.0,948.0,886.0,201.2411488736834,163.54619073104337
canny_control,169,617.0,746.0,759.0,888.0,200.8183258569795,45.0
canny_control,170,374.0,790.0,383.0,591.0,199.2034136253694,92.58950184724092
canny_control,171,271.0,783.0,470.0,785.0,199.01004999748127,0.5758175932449805
canny_control,172,414.0,993.0,603.0,1049.0,197.12178976460214,16.504361381755018
canny_control,173,810.0,1152.0,1003.0,1190.0,196.70536342458993,11.138559766183636
canny_control,174,1061.0,73.0,1069.0,269.0,196.16319736382766,87.66269414087618
canny_control,175,597.0,820.0,747.0,695.0,195.25624189766637,140.19442890773482
canny_control,176,443.0,1048.0,634.0,1014.0,194.0025773024678,169.90647863847744
canny_control,177,593.0,833.0,593.0,639.0,194.0,90.0
canny_control,178,685.0,826.0,829.0,696.0,194.0,137.92497794915636
canny_control,179,932.0,918.0,1109.0,996.0,193.42440383777844,23.782030423221375
canny_control,180,932.0,1151.0,1086.0,1267.0,192.80041493731284,36.98876838714398
canny_control,181,148.0,1064.0,337.0,1027.0,192.5876423865249,168.9234502658317
canny_control,182,411.0,986.0,595.0,1039.0,191.48106956041372,16.068700831466224
canny_control,183,424.0,985.0,607.0,1041.0,191.3765920900464,17.014683276522966
canny_control,184,224.0,1006.0,411.0,1046.0,191.23022773609824,12.073830934950209
canny_control,185,408.0,954.0,595.0,919.0,190.24720760105785,169.3988451363479
canny_control,186,671.0,833.0,861.0,832.0,190.0026315607234,179.6984460501317
canny_control,187,481.0,1071.0,668.0,1104.0,189.88944151795275,10.007979801441337
canny_control,188,912.0,1144.0,1080.0,1232.0,189.65231345807516,27.64597536373868
canny_control,189,641.0,732.0,830.0,722.0,189.2643653728826,176.9713014216594
canny_control,190,920.0,1036.0,971.0,854.0,189.01058171435798,105.6539227927946
canny_control,191,935.0,1037.0,976.0,853.0,188.51259904844557,102.56177420695956
canny_control,192,860.0,870.0,1048.0,877.0,188.13027401245128,2.132368436554014
canny_control,193,1069.0,1088.0,1075.0,900.0,188.09572031282372,91.827968244305
canny_control,194,415.0,967.0,592.0,1030.0,187.8776197422141,19.59228189105153
canny_control,195,483.0,852.0,670.0,853.0,187.00267377767625,0.3063916222707099
canny_control,196,172.0,1018.0,353.0,1064.0,186.75384868858794,14.25947264821049
canny_control,197,820.0,1075.0,952.0,1207.0,186.67619023324855,45.0
canny_control,198,506.0,846.0,630.0,707.0,186.27130750601393,131.73571627598147
canny_control,199,301.0,1001.0,482.0,1042.0,185.58555978308226,12.763213447869768
canny_control,200,1075.0,240.0,1083.0,425.0,185.17289218457435,87.52388732629129
canny_control,201,782.0,923.0,959.0,870.0,184.76471524617463,163.33045808554007
canny_control,202,455.0,1035.0,639.0,1031.0,184.04347312523745,178.75463573323165
canny_control,203,226.0,984.0,404.0,938.0,183.84776310850236,165.51023740611555
canny_control,204,448.0,1069.0,611.0,986.0,182.91528093628483,153.01469391820524
canny_control,205,1057.0,695.0,1066.0,877.0,182.22239159883728,87.16899832213474
canny_control,206,206.0,1125.0,219.0,944.0,181.46625030566977,94.10811217713587
canny_control,207,198.0,851.0,375.0,811.0,181.46349495146399,167.2657092046524
canny_control,208,679.0,686.0,845.0,758.0,180.94197965093673,23.448062577957817
canny_control,209,566.0,860.0,746.0,857.0,180.02499826412998,179.0451587461278
canny_control,210,406.0,1002.0,576.0,1061.0,179.94721448246983,19.139782258653135
canny_control,211,1054.0,924.0,1064.0,1103.0,179.27911200137063,86.80244222614915
canny_control,212,919.0,1036.0,967.0,864.0,178.5721142843977,105.59281093926634
canny_control,213,675.0,702.0,845.0,755.0,178.07021087200408,17.315635510003837
canny_control,214,538.0,635.0,677.0,746.0,177.88198334851114,38.609504685353016
canny_control,215,147.0,1066.0,321.0,1031.0,177.48521065147935,168.62675729814066
canny_control,216,439.0,1041.0,604.0,1106.0,177.341478509682,21.501434324047903
canny_control,217,711.0,772.0,842.0,891.0,176.98022488402484,42.25191181994625
canny_control,218,222.0,906.0,374.0,996.0,176.64653973401235,30.6299984848207
canny_control,219,297.0,895.0,473.0,884.0,176.34341496069538,176.42366562500266
canny_control,220,764.0,1166.0,940.0,1159.0,176.13914953808538,177.72239104166593
canny_control,221,620.0,874.0,744.0,750.0,175.36248173426378,135.0
canny_control,222,412.0,997.0,575.0,1060.0,174.7512517837855,21.131669986692646
canny_control,223,873.0,874.0,1020.0,968.0,174.4849563716024,32.597116878234765
canny_control,224,1050.0,393.0,1059.0,567.0,174.23260314877925,87.03906386583625
canny_control,225,830.0,1137.0,997.0,1186.0,174.04022523543227,16.352383543191127
canny_control,226,226.0,1002.0,396.0,1039.0,173.9798838946618,12.278765370963015
canny_control,227,685.0,839.0,852.0,791.0,173.761330565808,163.96401796188601
canny_control,228,437.0,1043.0,605.0,1086.0,173.4156855650607,14.356775953456516
canny_control,229,858.0,902.0,1031.0,909.0,173.1415605797753,2.317062385871327
canny_control,230,686.0,828.0,859.0,828.0,173.0,0.0
canny_control,231,440.0,1054.0,604.0,1107.0,172.35138525698017,17.9093142164644
canny_control,232,424.0,946.0,594.0,918.0,172.29045243425418,170.64702074990674
canny_control,233,687.0,805.0,858.0,826.0,172.28464818433474,7.001267557495338
canny_control,234,952.0,1153.0,1089.0,1257.0,172.00290695217916,37.203008889765385
canny_control,235,679.0,688.0,788.0,820.0,171.18703221914913,50.451551098712734
canny_control,236,122.0,584.0,124.0,413.0,171.011695506477,90.67009552222453
canny_control,237,382.0,1028.0,552.0,1026.0,170.01176429882727,179.3259631020155
canny_control,238,423.0,1064.0,592.0,1081.0,169.85287751463028,5.744158323767166
canny_control,239,829.0,1231.0,993.0,1275.0,169.799882214329,15.018360631150669
canny_control,240,516.0,683.0,684.0,661.0,169.43435306926398,172.53943387383165
canny_control,241,267.0,893.0,436.0,882.0,169.3576098083579,176.27594202725172
canny_control,242,236.0,963.0,404.0,942.0,169.30741271426953,172.8749836510982
canny_control,243,231.0,378.0,400.0,376.0,169.01183390520322,179.3219750892487
canny_control,244,822.0,1264.0,882.0,1106.0,169.00887550658396,110.79411495550364
canny_control,245,556.0,708.0,721.0,744.0,168.88161534045085,12.308015817427927
canny_control,246,466.0,1039.0,628.0,993.0,168.40427548016706,164.14807184571305
canny_control,247,776.0,1160.0,899.0,1275.0,168.3864602632884,43.074816291676846
canny_control,248,168.0,1019.0,176.0,1187.0,168.1903683330291,87.27368900609373
canny_control,249,727.0,764.0,891.0,801.0,168.12197952677099,12.713632163273001
canny_control,250,1057.0,71.0,1063.0,239.0,168.1071087134628,87.95459151111277
canny_control,251,423.0,1055.0,588.0,1086.0,167.88686666919483,10.64061970241058
canny_control,252,439.0,978.0,603.0,943.0,167.69317219254933,167.95296950879484
canny_control,253,707.0,907.0,873.0,884.0,167.5857989210303,172.11165055511213
canny_control,254,812.0,905.0,976.0,873.0,167.09278859364338,168.95905981967627
canny_control,255,554.0,806.0,559.0,639.0,167.0748335327616,91.71493019552655
canny_control,256,485.0,823.0,652.0,825.0,167.01197561851666,0.6861441978352362
canny_control,257,991.0,1002.0,1109.0,1120.0,166.87720036002523,45.0
canny_control,258,496.0,923.0,661.0,899.0,166.73631877908304,171.7241071729248
canny_control,259,740.0,899.0,904.0,869.0,166.7213243709394,169.6336773965495
canny_control,260,564.0,1155.0,723.0,1205.0,166.67633305301626,17.456558133666885
canny_control,261,556.0,709.0,718.0,747.0,166.39711535961192,13.20108717570558
canny_control,262,147.0,1133.0,184.0,971.0,166.1715980545412,102.8653978420502
canny_control,263,613.0,905.0,749.0,810.0,165.89454481688057,145.06456820725185
canny_control,264,169.0,982.0,330.0,1020.0,165.42369842317032,13.2801846921758
canny_control,265,409.0,1000.0,566.0,1052.0,165.38742394752995,18.325396796745498
canny_control,266,275.0,1045.0,411.0,951.0,165.32392446346051,145.34868408799548
canny_control,267,675.0,701.0,836.0,734.0,164.34719346554112,11.58341860468707
canny_control,268,811.0,500.0,815.0,664.0,164.04877323527901,88.60281897270363
canny_control,269,955.0,917.0,1019.0,766.0,164.00304875214974,112.96922512754321
canny_control,270,715.0,857.0,850.0,764.0,163.93291310777101,145.43747535111817
canny_control,271,1057.0,1111.0,1065.0,948.0,163.19620093617377,92.80980813607029
canny_control,272,1104.0,47.0,1109.0,210.0,163.07666908543356,88.2430116900918
canny_control,273,432.0,931.0,594.0,915.0,162.78820596099706,174.35945056784317
canny_control,274,764.0,1217.0,919.0,1266.0,162.5607578722491,17.543257715400127
canny_control,275,729.0,679.0,821.0,813.0,162.5423021862309,55.52778611996356
canny_control,276,552.0,820.0,714.0,816.0,162.04937519163718,178.58557678859785
canny_control,277,716.0,860.0,852.0,772.0,161.9876538505327,147.0947570770121
canny_control,278,455.0,988.0,608.0,1041.0,161.91973320136123,19.106353005771986
canny_control,279,679.0,679.0,838.0,707.0,161.4465855941215,9.987421575013544
canny_control,280,822.0,1199.0,983.0,1193.0,161.11176245079065,177.8657412374977
canny_control,281,811.0,774.0,918.0,894.0,160.77624202599088,48.27767595219028
canny_control,282,919.0,1031.0,949.0,874.0,159.84054554461454,100.81783358484101
canny_control,283,953.0,764.0,1015.0,911.0,159.5399636454766,67.13150497535032
canny_control,284,432.0,930.0,590.0,908.0,159.52429282087414,172.0730733173104
canny_control,285,747.0,896.0,904.0,868.0,159.47727110782904,169.88795968908738
canny_control,286,570.0,753.0,684.0,642.0,159.11316727411344,135.76389846093
canny_control,287,432.0,956.0,588.0,925.0,159.05030650709227,168.76071580030234
canny_control,288,1007.0,970.0,1021.0,812.0,158.61904047118682,95.06361685303008
canny_control,289,1010.0,970.0,1022.0,812.0,158.45504094221806,94.34323995168938
canny_control,290,534.0,796.0,649.0,905.0,158.44872987815333,43.465658500299234
canny_control,291,949.0,753.0,1028.0,890.0,158.14550262337528,60.030430523433274
canny_control,292,224.0,969.0,377.0,1007.0,157.64834283937145,13.948096184373593
canny_control,293,991.0,1150.0,1086.0,1275.0,157.00318468107582,52.76516601842533
canny_control,294,470.0,1054.0,611.0,985.0,156.97770542341354,153.92464441605122
canny_control,295,822.0,956.0,969.0,903.0,156.26259949200897,160.17352452453017
canny_control,296,506.0,977.0,649.0,1040.0,156.26259949200897,23.77634349723379
canny_control,297,446.0,1172.0,602.0,1175.0,156.02884348735012,1.1017061152063747
canny_control,298,423.0,1072.0,577.0,1093.0,155.42522317822161,7.765166018425333
canny_control,299,439.0,1086.0,583.0,1031.0,154.1460346554526,159.09592091666735
canny_control,300,93.0,1029.0,96.0,875.0,154.02921800749363,91.11601039140727
canny_control,301,553.0,826.0,654.0,942.0,153.8083222715858,48.9542477155211
canny_control,302,277.0,200.0,292.0,47.0,153.73353570382747,95.59933933652056
canny_control,303,486.0,821.0,639.0,807.0,153.63918770938616,174.77180811472766
canny_control,304,786.0,905.0,934.0,864.0,153.57408635573907,164.51583028608434
canny_control,305,485.0,827.0,630.0,877.0,153.37861650177967,19.025606037568682
canny_control,306,434.0,927.0,575.0,987.0,153.2351134694656,23.051300916473025
canny_control,307,423.0,1059.0,537.0,957.0,152.97058540778355,138.17983011986422
canny_control,308,195.0,968.0,343.0,1004.0,152.31546211727817,13.671307132195833
canny_control,309,776.0,1169.0,925.0,1200.0,152.190669884852,11.752932250664148
canny_control,310,779.0,1089.0,919.0,1148.0,151.92432326655268,22.851947848915664
canny_control,311,830.0,1136.0,978.0,1170.0,151.85519418182574,12.93805631718645
canny_control,312,576.0,704.0,723.0,742.0,151.83214415926557,14.493867758276153
canny_control,313,279.0,1019.0,360.0,891.0,151.47607071745688,122.32613999437687
canny_control,314,630.0,714.0,777.0,749.0,151.10923201446033,13.392497753751098
canny_control,315,277.0,788.0,407.0,864.0,150.58552387264854,30.311213226681623
canny_control,316,423.0,1065.0,573.0,1054.0,150.4027925272666,175.80581721160914
canny_control,317,468.0,879.0,618.0,870.0,150.26975743641833,176.56636963754949
canny_control,318,439.0,924.0,588.0,905.0,150.20652449211386,172.7330455941883
canny_control,319,492.0,963.0,493.0,1113.0,150.00333329629711,89.61803379527097
canny_control,320,205.0,591.0,355.0,591.0,150.0,0.0
canny_control,321,294.0,712.0,345.0,853.0,149.9399879951976,70.11483488614456
canny_control,322,577.0,1096.0,688.0,1196.0,149.40214188558343,42.015717856406624
canny_control,323,405.0,970.0,507.0,861.0,149.2816130673835,133.09988903442314
canny_control,324,265.0,1017.0,411.0,1048.0,149.25481566770299,11.987511943460499
canny_control,325,532.0,592.0,681.0,592.0,149.0,0.0
canny_control,326,235.0,945.0,374.0,997.0,148.4082207965583,20.510859282963153
canny_control,327,210.0,1116.0,222.0,969.0,147.48898263938224,94.66685837143899
canny_control,328,470.0,921.0,616.0,939.0,147.10540438746634,7.028396238949604
canny_control,329,555.0,764.0,643.0,647.0,146.40013661195812,126.94817051998298
canny_control,330,696.0,740.0,839.0,709.0,146.32156368765337,167.76849907876982
canny_control,331,232.0,956.0,363.0,891.0,146.23952953972466,153.61016472782734
canny_control,332,269.0,377.0,276.0,231.0,146.16771189288008,92.74495589383814
canny_control,333,480.0,503.0,486.0,357.0,146.12323566086263,92.35329686610831
canny_control,334,949.0,1215.0,1088.0,1260.0,146.102703602637,17.93889386252676
canny_control,335,720.0,1071.0,865.0,1085.0,145.67429423202984,5.514911591245051
canny_control,336,423.0,1067.0,567.0,1089.0,145.67086187704115,8.686354581236651
canny_control,337,634.0,783.0,746.0,690.0,145.57815770231468,140.2952129366171
canny_control,338,424.0,1075.0,568.0,1093.0,145.12063946937388,7.125016348901798
canny_control,339,476.0,864.0,621.0,866.0,145.01379244747721,0.7902365024291875
canny_control,340,210.0,985.0,224.0,1129.0,144.6789549312546,84.44702896696319
canny_control,341,503.0,953.0,600.0,1060.0,144.42298985964803,47.80637025178825
canny_control,342,171.0,1215.0,315.0,1206.0,144.2809758769326,176.42366562500266
canny_control,343,967.0,858.0,1111.0,860.0,144.01388821915754,0.795723552739274
canny_control,344,720.0,769.0,861.0,797.0,143.75326083258076,11.23176638402444
canny_control,345,935.0,952.0,1077.0,971.0,143.26548781894402,7.621071309297047
canny_control,346,764.0,1182.0,900.0,1227.0,143.2515270424717,18.308468278894704
canny_control,347,744.0,915.0,879.0,962.0,142.9475428260311,19.195467600052876
canny_control,348,439.0,995.0,543.0,1093.0,142.89856542317,43.298645394673876
canny_control,349,647.0,759.0,787.0,732.0,142.57980221616245,169.08411756830694
canny_control,350,556.0,705.0,687.0,761.0,142.46754016266303,23.145783358542484
canny_control,351,646.0,729.0,788.0,718.0,142.42541907960108,175.57044070102236
canny_control,352,956.0,1213.0,1096.0,1189.0,142.04224723651762,170.2724214485984
canny_control,353,446.0,920.0,587.0,903.0,142.0211251891774,173.12518197129575
canny_control,354,677.0,698.0,819.0,696.0,142.01408380861386,179.19307054489764
canny_control,355,986.0,1018.0,1093.0,1111.0,141.76741515595182,40.99582705929062
canny_control,356,269.0,779.0,402.0,828.0,141.7391971192161,20.224859431168078
canny_control,357,709.0,777.0,850.0,788.0,141.42842712835352,4.460848258516557
canny_control,358,83.0,1260.0,90.0,1119.0,141.1736519326464,92.84213788365567
canny_control,359,763.0,1201.0,898.0,1242.0,141.088624630053,16.893730179198123
canny_control,360,533.0,764.0,537.0,623.0,141.05672617780408,91.62497635752476
canny_control,361,436.0,971.0,570.0,1015.0,141.03900169811186,18.178018798418503
