step,style_strength,content_loss,style_loss,tv_loss,weighted_content_loss,weighted_style_loss,weighted_tv_loss,total_loss
47,0.5,0.4533698856830597,1.6726535250199959e-06,0.09052181243896484,0.4533698856830597,0.8363267779350281,9.052180757862516e-06,1.289705753326416
48,0.5,0.45284149050712585,1.643241034798848e-06,0.09043924510478973,0.45284149050712585,0.821620523929596,9.043924364959821e-06,1.2744710445404053
49,0.5,0.4407669007778168,1.6256481103482656e-06,0.09035126119852066,0.4407669007778168,0.8128240704536438,9.03512591321487e-06,1.253600001335144
50,0.5,0.4341159760951996,1.6092111536636367e-06,0.09027016162872314,0.4341159760951996,0.8046056032180786,9.02701594895916e-06,1.2387306690216064
51,0.5,0.4326605796813965,1.577968987476197e-06,0.09018883109092712,0.4326605796813965,0.788984477519989,9.018883247335907e-06,1.2216541767120361
52,0.5,0.42377588152885437,1.5737048215669347e-06,0.09010348469018936,0.42377588152885437,0.7868524193763733,9.01034854905447e-06,1.2106373310089111
53,0.5,0.42832547426223755,1.5381599496322451e-06,0.09001985192298889,0.42832547426223755,0.7690799832344055,9.001984835776966e-06,1.197414517402649
54,0.5,0.4130462408065796,1.5437423144248896e-06,0.08993557095527649,0.4130462408065796,0.7718711495399475,8.993556548375636e-06,1.1849263906478882
55,0.5,0.42456892132759094,1.4996685422374867e-06,0.08985079824924469,0.42456892132759094,0.7498342990875244,8.985079148260411e-06,1.1744121313095093
56,0.5,0.4106801748275757,1.5171918903433834e-06,0.0897751897573471,0.4106801748275757,0.7585959434509277,8.977518518804573e-06,1.1692850589752197
57,0.5,0.42975500226020813,1.4670085874968208e-06,0.0897001102566719,0.42975500226020813,0.7335042953491211,8.970010640041437e-06,1.1632682085037231
58,0.5,0.41353827714920044,1.4983213532104855e-06,0.08963761478662491,0.41353827714920044,0.749160647392273,8.963761501945555e-06,1.1627079248428345
59,0.5,0.44355762004852295,1.4458230452873977e-06,0.08957753330469131,0.44355762004852295,0.722911536693573,8.957753379945643e-06,1.1664780378341675
60,0.5,0.4461987316608429,1.501081442256691e-06,0.08954955637454987,0.4461987316608429,0.7505407333374023,8.95495577424299e-06,1.1967483758926392
61,0.5,0.46214520931243896,1.4740508049726486e-06,0.08952006697654724,0.46214520931243896,0.7370253801345825,8.95200628292514e-06,1.1991795301437378
62,0.5,0.5033014416694641,1.4370655208040262e-06,0.0895182341337204,0.5033014416694641,0.7185327410697937,8.951823474490084e-06,1.2218431234359741
63,0.5,0.4437815845012665,1.470632128075522e-06,0.08953401446342468,0.4437815845012665,0.7353160381317139,8.95340144779766e-06,1.179106593132019
64,0.5,0.46674469113349915,1.4114207260718103e-06,0.08954516053199768,0.46674469113349915,0.7057103514671326,8.954515578807332e-06,1.1724640130996704
65,0.5,0.4479276239871979,1.4358059843289084e-06,0.08955629169940948,0.4479276239871979,0.7179030179977417,8.955628800322302e-06,1.1658395528793335
66,0.5,0.44435134530067444,1.4233512501959922e-06,0.08955997228622437,0.44435134530067444,0.7116756439208984,8.95599714567652e-06,1.1560359001159668
67,0.5,0.4320605397224426,1.4325112260848982e-06,0.08955152332782745,0.4320605397224426,0.7162556052207947,8.955152225098573e-06,1.1483250856399536
68,0.5,0.44376635551452637,1.3891026355850045e-06,0.0895308256149292,0.44376635551452637,0.6945512890815735,8.953082215157337e-06,1.1383265256881714
69,0.5,0.41824978590011597,1.4266357766246074e-06,0.08950870484113693,0.41824978590011597,0.71331787109375,8.950870324042626e-06,1.131576657295227
70,0.5,0.432222843170166,1.3784741668132483e-06,0.08948425948619843,0.432222843170166,0.6892370581626892,8.94842560228426e-06,1.1214689016342163
71,0.5,0.4147903025150299,1.4003453543409705e-06,0.08945676684379578,0.4147903025150299,0.7001726627349854,8.9456761998008e-06,1.1149718761444092
72,0.5,0.42263680696487427,1.3696671885554679e-06,0.08942189812660217,0.42263680696487427,0.6848335862159729,8.942189197114203e-06,1.1074793338775635
73,0.5,0.4135717749595642,1.388932105328422e-06,0.08939506113529205,0.4135717749595642,0.6944660544395447,8.939506187743973e-06,1.1080467700958252
74,0.5,0.4263973534107208,1.3570368082582718e-06,0.08936412632465363,0.4263973534107208,0.6785184144973755,8.936412086768541e-06,1.1049246788024902
75,0.5,0.4245023727416992,1.3944234069640515e-06,0.08934971690177917,0.4245023727416992,0.6972116827964783,8.934971447160933e-06,1.1217230558395386
76,0.5,0.4320557415485382,1.3625906376546482e-06,0.08933456242084503,0.4320557415485382,0.6812953352928162,8.93345622898778e-06,1.113360047340393
77,0.5,0.4303974509239197,1.361798013022053e-06,0.08934101462364197,0.4303974509239197,0.6808990240097046,8.934101060731336e-06,1.1113053560256958
78,0.5,0.41705772280693054,1.34252854877559e-06,0.08934864401817322,0.41705772280693054,0.6712642908096313,8.934864126786124e-06,1.0883309841156006
79,0.5,0.40603503584861755,1.3449581501845387e-06,0.08935093879699707,0.40603503584861755,0.6724790930747986,8.93509331945097e-06,1.07852303981781
80,0.5,0.41204482316970825,1.3172923445381457e-06,0.08935141563415527,0.41204482316970825,0.6586461663246155,8.935141522670165e-06,1.07069993019104
81,0.5,0.3971061706542969,1.336312152488972e-06,0.08934947848320007,0.3971061706542969,0.668156087398529,8.934947800298687e-06,1.065271258354187
82,0.5,0.4074930250644684,1.3021369795751525e-06,0.08934314548969269,0.4074930250644684,0.6510685086250305,8.934313882491551e-06,1.0585705041885376
83,0.5,0.39484092593193054,1.3139090242475504e-06,0.08932666480541229,0.39484092593193054,0.6569545269012451,8.932665878091939e-06,1.0518044233322144
84,0.5,0.39888089895248413,1.301598103964352e-06,0.08930423110723495,0.39888089895248413,0.650799036026001,8.930423064157367e-06,1.0496889352798462
85,0.5,0.40010103583335876,1.2876587334176293e-06,0.08928325772285461,0.40010103583335876,0.643829345703125,8.928325769375078e-06,1.0439393520355225
86,0.5,0.3900851607322693,1.3126871181157185e-06,0.08926742523908615,0.3900851607322693,0.6563435792922974,8.926742339099292e-06,1.0464376211166382
87,0.5,0.4177892506122589,1.2777027222909965e-06,0.08924932777881622,0.4177892506122589,0.6388513445854187,8.924932444642764e-06,1.0566495656967163
88,0.5,0.4222974181175232,1.3398010878518107e-06,0.08925899863243103,0.4222974181175232,0.6699005365371704,8.925899237510748e-06,1.0922068357467651
89,0.5,0.44554296135902405,1.2893476650788216e-06,0.08927148580551147,0.44554296135902405,0.6446738243103027,8.927147973736282e-06,1.0902256965637207
90,0.5,0.4427781403064728,1.318519366577675e-06,0.08930894732475281,0.4427781403064728,0.6592596769332886,8.930894182412885e-06,1.1020467281341553
91,0.5,0.4276266098022461,1.27212194911408e-06,0.08936271071434021,0.4276266098022461,0.6360609531402588,8.936271115089767e-06,1.0636965036392212
92,0.5,0.411471962928772,1.2931477613165043e-06,0.08941326290369034,0.411471962928772,0.6465739011764526,8.94132608664222e-06,1.058054804801941
93,0.5,0.42529454827308655,1.267118477699114e-06,0.08945034444332123,0.42529454827308655,0.6335592269897461,8.945034096541349e-06,1.0588626861572266
94,0.5,0.4071520268917084,1.2823132919947966e-06,0.08947255462408066,0.4071520268917084,0.6411566734313965,8.947255082603078e-06,1.0483176708221436
95,0.5,0.4057954251766205,1.2751886515616206e-06,0.08949154615402222,0.4057954251766205,0.6375943422317505,8.94915410754038e-06,1.0433987379074097
96,0.5,0.41351205110549927,1.2563352811412187e-06,0.08950036764144897,0.41351205110549927,0.6281676292419434,8.9500363174011e-06,1.0416885614395142
97,0.5,0.4017193615436554,1.2754959470839822e-06,0.08950446546077728,0.4017193615436554,0.6377480030059814,8.9504464995116e-06,1.0394762754440308
98,0.5,0.40739503502845764,1.2542848253360717e-06,0.08950700610876083,0.40739503502845764,0.6271424293518066,8.950700248533394e-06,1.0345463752746582
99,0.5,0.4076628088951111,1.277410547118052e-06,0.08951789140701294,0.4076628088951111,0.6387052536010742,8.951788913691416e-06,1.0463770627975464
100,0.5,0.42128467559814453,1.2499147032940527e-06,0.08952774107456207,0.42128467559814453,0.6249573230743408,8.952773896453436e-06,1.0462509393692017
101,0.5,0.4187145531177521,1.3039210671195178e-06,0.08955200016498566,0.4187145531177521,0.651960551738739,8.955199518823065e-06,1.0706840753555298
102,0.5,0.439841091632843,1.2423503221725696e-06,0.08956919610500336,0.439841091632843,0.6211751699447632,8.956919373304117e-06,1.0610252618789673
103,0.5,0.4186297059059143,1.292057959290105e-06,0.0896061360836029,0.4186297059059143,0.646028995513916,8.960613740782719e-06,1.0646675825119019
104,0.5,0.42662858963012695,1.2381790384097258e-06,0.08965110778808594,0.42662858963012695,0.6190895438194275,8.965110282588284e-06,1.0457271337509155
105,0.5,0.40921032428741455,1.261052375411964e-06,0.08969452232122421,0.40921032428741455,0.6305261850357056,8.969452210294548e-06,1.0397454500198364
106,0.5,0.414781391620636,1.2337101225057268e-06,0.0897323340177536,0.414781391620636,0.6168550848960876,8.973232979769818e-06,1.03164541721344
107,0.5,0.40693268179893494,1.2392119970172644e-06,0.0897618979215622,0.40693268179893494,0.6196060180664062,8.976189747045282e-06,1.0265476703643799
108,0.5,0.3992427587509155,1.2441225862858118e-06,0.08978500217199326,0.3992427587509155,0.6220613121986389,8.978499863587786e-06,1.0213130712509155
109,0.5,0.40701034665107727,1.220306103277835e-06,0.08980146050453186,0.40701034665107727,0.610153079032898,8.980146048997995e-06,1.0171723365783691
110,0.5,0.3915783166885376,1.252233346349385e-06,0.08981424570083618,0.3915783166885376,0.6261166930198669,8.981423889053985e-06,1.017703890800476
111,0.5,0.4152653217315674,1.2067350780853303e-06,0.08981427550315857,0.4152653217315674,0.6033675670623779,8.981427527032793e-06,1.0186418294906616
112,0.5,0.3998248875141144,1.2827446198571124e-06,0.0898209661245346,0.3998248875141144,0.6413723230361938,8.982096005638596e-06,1.0412061214447021
113,0.5,0.44135361909866333,1.2215178912811098e-06,0.08983448147773743,0.44135361909866333,0.6107589602470398,8.98344751476543e-06,1.0521215200424194
114,0.5,0.44534623622894287,1.2989422657483374e-06,0.08987618237733841,0.44534623622894287,0.64947110414505,8.987618457467761e-06,1.094826340675354
115,0.5,0.4413006007671356,1.2409100236254744e-06,0.08993947505950928,0.4413006007671356,0.6204550266265869,8.993947631097399e-06,1.0617645978927612
116,0.5,0.43683746457099915,1.2314579862504615e-06,0.0900067389011383,0.43683746457099915,0.6157289743423462,9.00067334441701e-06,1.0525754690170288
117,0.5,0.42063283920288086,1.2264938504813472e-06,0.09008471667766571,0.42063283920288086,0.6132469177246094,9.00847135199001e-06,1.033888816833496
118,0.5,0.41728904843330383,1.2205333632664406e-06,0.09013962000608444,0.41728904843330383,0.6102666854858398,9.013961971504614e-06,1.0275647640228271
119,0.5,0.4071793854236603,1.2335733572399477e-06,0.0901804268360138,0.4071793854236603,0.6167866587638855,9.018042874231469e-06,1.023975133895874
120,0.5,0.41292813420295715,1.2090263226127718e-06,0.09021329134702682,0.41292813420295715,0.6045131683349609,9.021328878588974e-06,1.0174503326416016
121,0.5,0.4021429121494293,1.2449534096958814e-06,0.09023725986480713,0.4021429121494293,0.6224766969680786,9.023725397128146e-06,1.0246286392211914
122,0.5,0.42465659976005554,1.2028996252411162e-06,0.09024983644485474,0.42465659976005554,0.6014497876167297,9.024983228300698e-06,1.0261154174804688
123,0.5,0.4075097441673279,1.2752034308505245e-06,0.09027299284934998,0.4075097441673279,0.6376017332077026,9.027298801811412e-06,1.0451204776763916
124,0.5,0.4367636740207672,1.205959279104718e-06,0.09030016511678696,0.4367636740207672,0.6029796600341797,9.03001637198031e-06,1.0397523641586304
125,0.5,0.4277937412261963,1.2484342732932419e-06,0.09034037590026855,0.4277937412261963,0.62421715259552,9.034037248056848e-06,1.0520199537277222
126,0.5,0.4269726276397705,1.2093961458958802e-06,0.09039361029863358,0.4269726276397705,0.6046980619430542,9.039360520546325e-06,1.0316797494888306
127,0.5,0.4195919632911682,1.2171409480288276e-06,0.09044128656387329,0.4195919632911682,0.6085704565048218,9.044128091773018e-06,1.0281715393066406
128,0.5,0.42229124903678894,1.1873061112055439e-06,0.09048916399478912,0.42229124903678894,0.5936530828475952,9.048916581377853e-06,1.0159534215927124
129,0.5,0.40166786313056946,1.2164307463535806e-06,0.09053558111190796,0.40166786313056946,0.6082153916358948,9.053557732841e-06,1.0098923444747925
130,0.5,0.4129822254180908,1.1819107612609514e-06,0.0905604362487793,0.4129822254180908,0.590955376625061,9.056043381860945e-06,1.0039466619491577
131,0.5,0.39672502875328064,1.1964818895648932e-06,0.09057696908712387,0.39672502875328064,0.5982409715652466,9.057696843228769e-06,0.9949750900268555
132,0.5,0.39828142523765564,1.1860756785608828e-06,0.09059123694896698,0.39828142523765564,0.5930378437042236,9.05912384041585e-06,0.9913283586502075
133,0.5,0.3938359320163727,1.1859176538564498e-06,0.09060104191303253,0.3938359320163727,0.5929588079452515,9.060104275704361e-06,0.9868037700653076
134,0.5,0.3926601707935333,1.1875360996782547e-06,0.09061293303966522,0.3926601707935333,0.5937680602073669,9.061292985279579e-06,0.9864373207092285
135,0.5,0.3981819152832031,1.1741460639314028e-06,0.09062719345092773,0.3981819152832031,0.587073028087616,9.062719072971959e-06,0.985264003276825
136,0.5,0.4005471467971802,1.2119999155402184e-06,0.09063462913036346,0.4005471467971802,0.6059999465942383,9.063463039638009e-06,1.0065561532974243
137,0.5,0.43364930152893066,1.1876779808517313e-06,0.09065112471580505,0.43364930152893066,0.5938389897346497,9.065111953532323e-06,1.0274972915649414
138,0.5,0.45707523822784424,1.2873209698227583e-06,0.09070545434951782,0.45707523822784424,0.6436604857444763,9.070545274880715e-06,1.1007447242736816
139,0.5,0.45431840419769287,1.2042103207932087e-06,0.09077724814414978,0.45431840419769287,0.6021051406860352,9.07772482605651e-06,1.0564326047897339
140,0.5,0.4489370286464691,1.2105925861760625e-06,0.09086063504219055,0.4489370286464691,0.6052963137626648,9.086063073482364e-06,1.0542423725128174
141,0.5,0.44625118374824524,1.1668050774460426e-06,0.09096364676952362,0.44625118374824524,0.5834025144577026,9.096364010474645e-06,1.0296627283096313
142,0.5,0.41765493154525757,1.2093718169126078e-06,0.09105169773101807,0.41765493154525757,0.60468590259552,9.10516973817721e-06,1.0223498344421387
143,0.5,0.4284358620643616,1.1827771686512278e-06,0.091120645403862,0.4284358620643616,0.5913885831832886,9.11206461751135e-06,1.0198335647583008
144,0.5,0.41857680678367615,1.179878381663002e-06,0.09117264300584793,0.41857680678367615,0.5899391770362854,9.117264198721386e-06,1.008525013923645
145,0.5,0.4024704396724701,1.2081429758836748e-06,0.09121215343475342,0.4024704396724701,0.6040714979171753,9.121215043705888e-06,1.0065511465072632
146,0.5,0.4265507757663727,1.1576260021683993e-06,0.09124667197465897,0.4265507757663727,0.5788130164146423,9.124666576099116e-06,1.0053730010986328
147,0.5,0.40369245409965515,1.2344374908934697e-06,0.09126423299312592,0.40369245409965515,0.6172187328338623,9.12642281036824e-06,1.0209203958511353
148,0.5,0.4403477609157562,1.1654332183752558e-06,0.09128648042678833,0.4403477609157562,0.5827165842056274,9.128647434408776e-06,1.0230735540390015
149,0.5,0.42537811398506165,1.2436638598956051e-06,0.09131821990013123,0.42537811398506165,0.6218319535255432,9.131821570917964e-06,1.0472192764282227
150,0.5,0.435652494430542,1.1808324416051619e-06,0.09136158227920532,0.435652494430542,0.5904161930084229,9.136158041656017e-06,1.0260778665542603
151,0.5,0.4278799891471863,1.198450377160043e-06,0.09140835702419281,0.4278799891471863,0.5992251634597778,9.140835572907235e-06,1.0271142721176147
152,0.5,0.4136861562728882,1.177285639641923e-06,0.09147335588932037,0.4136861562728882,0.5886428356170654,9.147335731540807e-06,1.002338171005249
153,0.5,0.4149346947669983,1.1643360267044045e-06,0.09152933955192566,0.4149346947669983,0.5821680426597595,9.152933671430219e-06,0.9971119165420532
154,0.5,0.40288302302360535,1.1639385775197297e-06,0.0915776938199997,0.40288302302360535,0.5819692611694336,9.157769454759546e-06,0.9848614931106567
155,0.5,0.4026035666465759,1.1501414292069967e-06,0.09161370992660522,0.4026035666465759,0.5750707387924194,9.161371053778566e-06,0.9776834845542908
156,0.5,0.38765770196914673,1.1655101843643934e-06,0.09164008498191833,0.38765770196914673,0.5827550888061523,9.164008588413708e-06,0.9704219698905945
157,0.5,0.39845046401023865,1.1324075330776395e-06,0.09165291488170624,0.39845046401023865,0.566203773021698,9.165290975943208e-06,0.9646633863449097
158,0.5,0.3802916705608368,1.163140041171573e-06,0.09166133403778076,0.3802916705608368,0.581570029258728,9.16613316803705e-06,0.9618709087371826
159,0.5,0.4013587236404419,1.1137724413856631e-06,0.09167064726352692,0.4013587236404419,0.5568861961364746,9.167064490611665e-06,0.9582540988922119
160,0.5,0.37000730633735657,1.1838625368909561e-06,0.09168000519275665,0.37000730633735657,0.5919312834739685,9.16800036065979e-06,0.9619477987289429
161,0.5,0.42217838764190674,1.1062289786423207e-06,0.09168539941310883,0.42217838764190674,0.5531144738197327,9.16853969101794e-06,0.9753020405769348
162,0.5,0.409334272146225,1.2368669786155806e-06,0.09171374142169952,0.409334272146225,0.6184334754943848,9.171373676508665e-06,1.0277769565582275
163,0.5,0.44987568259239197,1.1628119409579085e-06,0.09175213426351547,0.44987568259239197,0.5814059972763062,9.17521356313955e-06,1.031290888786316
164,0.5,0.46356844902038574,1.19387038921559e-06,0.09180667251348495,0.46356844902038574,0.5969352126121521,9.180666893371381e-06,1.060512900352478
165,0.5,0.42891764640808105,1.1711614433806972e-06,0.091914102435112,0.42891764640808105,0.5855807065963745,9.191409844788723e-06,1.014507532119751
166,0.5,0.45220017433166504,1.1242412938372581e-06,0.09200696647167206,0.45220017433166504,0.5621206760406494,9.200696695188526e-06,1.0143300294876099
167,0.5,0.41690048575401306,1.1759429980884306e-06,0.09210346639156342,0.41690048575401306,0.5879715085029602,9.210346433974337e-06,1.0048811435699463
168,0.5,0.4386630654335022,1.1247776683376287e-06,0.09218563884496689,0.4386630654335022,0.5623888373374939,9.218563718604855e-06,1.0010610818862915
169,0.5,0.41607943177223206,1.1849267593788682e-06,0.09224344789981842,0.41607943177223206,0.5924633741378784,9.224344466929324e-06,1.0085519552230835
170,0.5,0.4284355640411377,1.1386522373868502e-06,0.09229648858308792,0.4284355640411377,0.5693261027336121,9.229648640030064e-06,0.9977709054946899
171,0.5,0.40662577748298645,1.183891185974062e-06,0.09233975410461426,0.40662577748298645,0.5919455885887146,9.233975106326398e-06,0.9985806345939636
172,0.5,0.42589303851127625,1.1289801022940082e-06,0.09238171577453613,0.42589303851127625,0.5644900798797607,9.238171514880378e-06,0.9903923869132996
173,0.5,0.40315163135528564,1.185916744361748e-06,0.09242615103721619,0.40315163135528564,0.592958390712738,9.24261530599324e-06,0.9961192607879639
174,0.5,0.4214822053909302,1.1330089364491869e-06,0.09247027337551117,0.4214822053909302,0.5665044784545898,9.24702726479154e-06,0.9879959225654602
175,0.5,0.4073217809200287,1.176027808469371e-06,0.09251666069030762,0.4073217809200287,0.5880138874053955,9.251665687770583e-06,0.9953449368476868
176,0.5,0.41938889026641846,1.1285662822047016e-06,0.0925663560628891,0.41938889026641846,0.5642831325531006,9.25663516682107e-06,0.9836812615394592
177,0.5,0.4025213420391083,1.1692808357111062e-06,0.09260572493076324,0.4025213420391083,0.5846404433250427,9.260572369385045e-06,0.9871709942817688
178,0.5,0.4142933487892151,1.1240687172175967e-06,0.09264890849590302,0.4142933487892151,0.5620343685150146,9.264890650229063e-06,0.9763369560241699
179,0.5,0.3983891010284424,1.152389472736104e-06,0.09268087893724442,0.3983891010284424,0.5761947631835938,9.268087524105795e-06,0.9745931029319763
180,0.5,0.40859872102737427,1.1136322655147524e-06,0.09270843863487244,0.40859872102737427,0.5568161606788635,9.270843293052167e-06,0.9654241800308228
181,0.5,0.39314326643943787,1.1487956044220482e-06,0.09273570775985718,0.39314326643943787,0.5743978023529053,9.273570867662784e-06,0.9675503969192505
182,0.5,0.4109537601470947,1.0993016985594295e-06,0.09275782108306885,0.4109537601470947,0.5496508479118347,9.275781849282794e-06,0.9606139063835144
183,0.5,0.3812536597251892,1.1599829576880438e-06,0.0927768349647522,0.3812536597251892,0.5799914598464966,9.277683602704201e-06,0.9612544178962708
184,0.5,0.409713476896286,1.095708967113751e-06,0.09279561042785645,0.409713476896286,0.547854483127594,9.27956079976866e-06,0.9575772285461426
185,0.5,0.39108842611312866,1.1501148264869698e-06,0.09282130748033524,0.39108842611312866,0.5750573873519897,9.282130122301169e-06,0.9661551117897034
186,0.5,0.4032738208770752,1.1131605788250454e-06,0.09285776317119598,0.4032738208770752,0.5565803050994873,9.285776286560576e-06,0.9598634243011475
187,0.5,0.4041452407836914,1.1317168855384807e-06,0.09288166463375092,0.4041452407836914,0.5658584237098694,9.288166438636836e-06,0.9700129628181458
188,0.5,0.40405401587486267,1.1113390883110696e-06,0.09291985630989075,0.40405401587486267,0.5556695461273193,9.29198540688958e-06,0.9597328901290894
