step,style_strength,content_loss,style_loss,tv_loss,weighted_content_loss,weighted_style_loss,weighted_tv_loss,total_loss
15,1.0,1.3449732065200806,3.388934374015662e-06,0.09282884001731873,1.3449732065200806,3.388934373855591,9.282884093408938e-06,4.733916759490967
16,1.0,1.2803102731704712,3.2247753551928326e-06,0.09270807355642319,1.2803102731704712,3.2247753143310547,9.270806913264096e-06,4.505094528198242
17,1.0,1.2309800386428833,3.061846200580476e-06,0.09257020801305771,1.2309800386428833,3.0618462562561035,9.257020792574622e-06,4.292835235595703
18,1.0,1.1951124668121338,2.901961579482304e-06,0.09242024272680283,1.1951124668121338,2.9019615650177,9.242024134437088e-06,4.09708309173584
19,1.0,1.1566307544708252,2.7636649519990897e-06,0.0922640711069107,1.1566307544708252,2.763664960861206,9.226407200912945e-06,3.920305013656616
20,1.0,1.1136119365692139,2.643075958985719e-06,0.0921059101819992,1.1136119365692139,2.643075942993164,9.210591088049114e-06,3.756697177886963
21,1.0,1.0819882154464722,2.524684532545507e-06,0.09194709360599518,1.0819882154464722,2.524684429168701,9.194709491566755e-06,3.606682062149048
22,1.0,1.0550317764282227,2.4117443899740465e-06,0.0917898565530777,1.0550317764282227,2.4117443561553955,9.178985237667803e-06,3.466785192489624
23,1.0,1.0258548259735107,2.3100722046365263e-06,0.09163803607225418,1.0258548259735107,2.310072183609009,9.163803042611107e-06,3.3359360694885254
24,1.0,0.9987807869911194,2.2151266421133187e-06,0.09149199724197388,0.9987807869911194,2.2151267528533936,9.14919928618474e-06,3.213916540145874
25,1.0,0.9748890399932861,2.1252749320410658e-06,0.09135016798973083,0.9748890399932861,2.125274896621704,9.135016625805292e-06,3.100172996520996
26,1.0,0.9530150890350342,2.0403908820298966e-06,0.09121163189411163,0.9530150890350342,2.040390968322754,9.121163202507887e-06,2.993415117263794
27,1.0,0.9320120811462402,1.9614856228145072e-06,0.09107222408056259,0.9320120811462402,1.9614856243133545,9.107222467719112e-06,2.8935067653656006
28,1.0,0.9081529974937439,1.8924436062661698e-06,0.09093384444713593,0.9081529974937439,1.8924436569213867,9.093384505831636e-06,2.8006057739257812
29,1.0,0.889586329460144,1.8244751345264376e-06,0.09080058336257935,0.889586329460144,1.8244751691818237,9.080057679966558e-06,2.7140705585479736
30,1.0,0.8759590983390808,1.7585274463272071e-06,0.09067420661449432,0.8759590983390808,1.758527398109436,9.067420251085423e-06,2.634495496749878
31,1.0,0.8584969639778137,1.7010688679874875e-06,0.0905539020895958,0.8584969639778137,1.7010688781738281,9.055390364665072e-06,2.559574842453003
32,1.0,0.8451188802719116,1.6441985053461394e-06,0.09043937921524048,0.8451188802719116,1.6441985368728638,9.043938007380348e-06,2.4893264770507812
33,1.0,0.8312552571296692,1.5917627251837985e-06,0.09032895416021347,0.8312552571296692,1.5917627811431885,9.03289492271142e-06,2.4230270385742188
34,1.0,0.8173386454582214,1.5447465102624847e-06,0.09022019803524017,0.8173386454582214,1.5447465181350708,9.02201918506762e-06,2.3620941638946533
35,1.0,0.805172860622406,1.499185714237683e-06,0.09011171758174896,0.805172860622406,1.4991856813430786,9.011171641759574e-06,2.3043675422668457
36,1.0,0.7926343083381653,1.459055738450843e-06,0.09000475704669952,0.7926343083381653,1.459055781364441,9.000475074572023e-06,2.251699209213257
37,1.0,0.7845087051391602,1.4173915587889496e-06,0.08989754319190979,0.7845087051391602,1.4173915386199951,8.989753951027524e-06,2.201909303665161
38,1.0,0.7776913642883301,1.3804514082949026e-06,0.08979218453168869,0.7776913642883301,1.3804514408111572,8.979218364402186e-06,2.158151865005493
39,1.0,0.7661048769950867,1.3504746902981424e-06,0.08968864381313324,0.7661048769950867,1.3504747152328491,8.968863767222501e-06,2.116588592529297
40,1.0,0.7643280029296875,1.3141690260454197e-06,0.08958972245454788,0.7643280029296875,1.3141690492630005,8.958972102846019e-06,2.0785059928894043
41,1.0,0.7547619938850403,1.2905527455586707e-06,0.08949373662471771,0.7547619938850403,1.2905527353286743,8.949373295763507e-06,2.0453238487243652
42,1.0,0.7582570910453796,1.267842549168563e-06,0.08940661698579788,0.7582570910453796,1.2678425312042236,8.940661246015225e-06,2.026108503341675
